#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
15,Sun Mar 01 20:54:39 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
16,Sun Mar 01 20:55:22 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
17,Sun Mar 01 21:00:10 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
18,Sun Mar 01 21:00:30 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
19,Sun Mar 01 21:00:53 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
20,Sun Mar 01 21:01:57 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
21,Sun Mar 01 21:02:14 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
22,Sun Mar 01 21:02:29 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
23,Sun Mar 01 21:02:56 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
24,Sun Mar 01 21:03:33 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
25,Sun Mar 01 21:03:45 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
26,Sun Mar 01 21:04:10 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
27,Sun Mar 01 21:04:47 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
28,Sun Mar 01 21:05:04 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
29,Sun Mar 01 21:05:28 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
30,Sun Mar 01 21:11:06 EST 2020,54,-18,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 GetMaxTest1 InsertTest1 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 DelMaxTest4- EverythingTest- GetMaxTest2- GetMaxTest3 InsertTest2- SortTest1 SortTest2 SortTest3 SortTest4 , ,
31,Sun Mar 01 21:14:32 EST 2020,36,-18,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest3 GetMaxTest1 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 DelMaxTest1- DelMaxTest2- DelMaxTest4 EverythingTest GetMaxTest2 GetMaxTest3 InsertTest1- InsertTest2 InsertTest3- SortTest1 SortTest2 SortTest3 SortTest4 , ,
32,Sun Mar 01 21:22:00 EST 2020,72,36,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1+ DelMaxTest2+ DelMaxTest3 DelMaxTest4+ EverythingTest+ GetMaxTest1 GetMaxTest2+ InsertTest1+ InsertTest2+ InsertTest3+ SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
33,Sun Mar 01 21:22:55 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest3 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
34,Sun Mar 01 21:23:38 EST 2020,59,-13,Assignment3Suite,BuildTest1 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2- BuildTest3 EverythingTest- GetMaxTest1- GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
35,Sun Mar 01 21:27:32 EST 2020,59,0,Assignment3Suite,BuildTest1 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest2 BuildTest3 EverythingTest GetMaxTest1 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
36,Sun Mar 01 21:35:33 EST 2020,54,-5,Assignment3Suite,DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- BuildTest2 BuildTest3 EverythingTest GetMaxTest1 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
37,Sun Mar 01 22:12:58 EST 2020,54,0,Assignment3Suite,DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2 BuildTest3 EverythingTest GetMaxTest1 GetMaxTest3 SortTest1 SortTest2 SortTest3 SortTest4 , ,
38,Sun Mar 01 22:16:41 EST 2020,72,18,Assignment3Suite,BuildTest2+ BuildTest3+ DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest+ GetMaxTest2 GetMaxTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 GetMaxTest1 SortTest1 SortTest2 SortTest3 SortTest4 , ,
39,Sun Mar 01 22:28:40 EST 2020,81,9,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1+ GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,SortTest1 SortTest2 SortTest3 SortTest4 , ,
40,Sun Mar 01 22:29:19 EST 2020,81,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,SortTest1 SortTest2 SortTest3 SortTest4 , ,
41,Sun Mar 01 22:35:57 EST 2020,100,19,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1+ SortTest2+ SortTest3+ SortTest4+ , , , ,
42,Mon Mar 02 13:32:44 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
43,Mon Mar 02 14:22:53 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
44,Tue Mar 03 11:29:36 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
45,Tue Mar 03 11:30:42 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
46,Tue Mar 03 11:32:24 EST 2020,72,-28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest3 , ,DelMaxTest1- EverythingTest- GetMaxTest3- SortTest1- SortTest2- SortTest4- , ,
47,Tue Mar 03 11:32:37 EST 2020,72,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest2 DelMaxTest3 DelMaxTest4 GetMaxTest1 GetMaxTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest3 , ,DelMaxTest1 EverythingTest GetMaxTest3 SortTest1 SortTest2 SortTest4 , ,
48,Tue Mar 03 11:32:48 EST 2020,100,28,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1+ DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest+ GetMaxTest1 GetMaxTest2 GetMaxTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1+ SortTest2+ SortTest3 SortTest4+ , , , ,
49,Tue Mar 03 11:33:44 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
50,Wed Mar 04 13:32:13 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
51,Wed Mar 04 13:34:10 EST 2020,100,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMaxTest1 DelMaxTest2 DelMaxTest3 DelMaxTest4 EverythingTest GetMaxTest1 GetMaxTest2 GetMaxTest3 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SortTest1 SortTest2 SortTest3 SortTest4 , , , ,
